generation,best_in_population,mean_fitness,global_best_fitness
800,990.743667,308.058189,990.743667
801,990.743667,183.378866,990.743667
802,990.743667,114.224288,990.743667
803,990.743667,225.784549,990.743667
804,990.743667,301.289574,990.743667
805,990.743667,225.206411,990.743667
806,990.743667,60.008148,990.743667
807,990.743667,290.634581,990.743667
808,990.743667,-80.950289,990.743667
809,990.743667,164.472107,990.743667
810,990.743667,-41.786927,990.743667
811,990.743667,135.215627,990.743667
812,990.743667,-86.443440,990.743667
813,990.743667,-73.061466,990.743667
814,990.743667,45.947307,990.743667
815,990.743667,213.508673,990.743667
816,990.743667,190.259355,990.743667
817,990.743667,95.224732,990.743667
818,990.743667,35.114374,990.743667
819,990.743667,109.614118,990.743667
820,990.743667,113.077226,990.743667
821,990.743667,187.699959,990.743667
822,990.743667,75.604310,990.743667
823,990.743667,28.716807,990.743667
824,990.743667,326.283213,990.743667
825,990.743667,-169.892944,990.743667
826,990.743667,25.682235,990.743667
827,990.743667,100.825223,990.743667
828,990.743667,77.637308,990.743667
829,990.743667,19.045600,990.743667
830,990.743667,102.054092,990.743667
831,990.743667,319.916563,990.743667
832,990.743667,216.961169,990.743667
833,990.743667,-50.245914,990.743667
834,990.743667,369.959451,990.743667
835,990.743667,149.715040,990.743667
836,990.743667,267.158457,990.743667
837,990.743667,9.809819,990.743667
838,990.743667,77.104371,990.743667
839,990.743667,57.060767,990.743667
840,990.743667,304.249039,990.743667
841,990.743667,122.108984,990.743667
842,990.743667,175.565004,990.743667
843,990.743667,-153.695748,990.743667
844,990.743667,184.044470,990.743667
845,990.743667,27.264820,990.743667
846,990.743667,78.764555,990.743667
847,990.743667,199.876925,990.743667
848,990.743667,156.491712,990.743667
849,990.743667,5.613672,990.743667
850,990.743667,164.411483,990.743667
851,990.743667,217.416967,990.743667
852,990.743667,398.306677,990.743667
853,990.743667,-174.881164,990.743667
854,990.743667,26.391358,990.743667
855,990.743667,66.419917,990.743667
856,990.743667,250.723786,990.743667
857,990.743667,99.373119,990.743667
858,990.743667,144.454536,990.743667
859,990.743667,133.137201,990.743667
860,990.743667,296.370625,990.743667
861,990.743667,168.233322,990.743667
862,990.743667,-3.517225,990.743667
863,990.743667,-17.119525,990.743667
864,990.743667,74.802961,990.743667
865,990.743667,228.132577,990.743667
866,990.743667,183.340543,990.743667
867,990.743667,110.030171,990.743667
868,990.743667,179.447905,990.743667
869,990.743667,279.006622,990.743667
870,990.743667,137.733551,990.743667
871,990.743667,147.641753,990.743667
872,990.743667,116.537231,990.743667
873,990.743667,128.866619,990.743667
874,990.743667,303.120724,990.743667
875,990.743667,88.783189,990.743667
876,990.743667,72.283357,990.743667
877,990.748333,37.638747,990.748333
878,990.748333,245.546047,990.748333
879,990.748333,-60.158059,990.748333
880,990.748333,120.460273,990.748333
881,990.748333,194.011219,990.748333
882,990.748333,-123.274183,990.748333
883,990.748333,-55.732295,990.748333
884,990.748333,123.062708,990.748333
885,990.748333,193.979885,990.748333
886,990.748333,222.438019,990.748333
887,990.748333,136.674453,990.748333
888,990.748333,95.365648,990.748333
889,990.748333,166.501198,990.748333
890,990.748333,157.313110,990.748333
891,990.748333,168.631036,990.748333
892,990.748333,116.978691,990.748333
893,990.748333,-101.825556,990.748333
894,990.748333,-10.446216,990.748333
895,990.748333,-114.646325,990.748333
896,990.748333,218.605585,990.748333
897,990.748333,110.037181,990.748333
898,990.748333,138.435923,990.748333
899,990.748667,73.900437,990.748667
900,990.748667,21.053379,990.748667
901,990.748667,206.028820,990.748667
902,990.748667,-79.645270,990.748667
903,990.748667,325.957326,990.748667
904,990.748667,-82.982774,990.748667
905,990.748667,174.263255,990.748667
906,990.748667,-67.364087,990.748667
907,990.748667,150.601599,990.748667
908,990.748667,222.954292,990.748667
909,990.748667,-311.999520,990.748667
910,990.748667,65.047324,990.748667
911,990.748667,-92.951919,990.748667
912,990.748667,71.354231,990.748667
913,990.748667,-168.167597,990.748667
914,990.748667,275.945849,990.748667
915,990.748667,-125.087667,990.748667
916,990.748667,69.578979,990.748667
917,990.748667,171.189989,990.748667
918,990.748667,6.115057,990.748667
919,990.748667,91.784368,990.748667
920,990.748667,11.983618,990.748667
921,990.748667,-4.754577,990.748667
922,990.748667,211.065449,990.748667
923,990.748667,-49.391963,990.748667
924,990.748667,154.284814,990.748667
925,990.748667,188.868085,990.748667
926,990.748667,201.065335,990.748667
927,990.748667,67.107379,990.748667
928,990.748667,110.923774,990.748667
929,990.748667,-37.685092,990.748667
930,990.748667,21.622364,990.748667
931,990.748667,270.202936,990.748667
932,990.748667,-150.037207,990.748667
933,990.748667,17.146899,990.748667
934,990.748667,99.704863,990.748667
935,990.748667,88.859507,990.748667
936,990.748667,33.080922,990.748667
937,990.748667,50.014311,990.748667
938,990.748667,5.994120,990.748667
939,990.748667,93.786097,990.748667
940,990.748667,303.262481,990.748667
941,990.748667,67.290821,990.748667
942,990.748667,-5.846086,990.748667
943,990.748667,194.517946,990.748667
944,990.748667,-48.434271,990.748667
945,990.748667,-175.211956,990.748667
946,990.748667,200.471330,990.748667
947,990.748667,285.503839,990.748667
948,990.748667,14.952685,990.748667
949,990.748667,121.932832,990.748667
950,990.748667,290.832044,990.748667
951,990.748667,236.841449,990.748667
952,990.748667,-38.451201,990.748667
953,990.748667,-0.753845,990.748667
954,990.748667,-14.386551,990.748667
955,990.748667,99.351274,990.748667
956,990.748667,143.753254,990.748667
957,990.748667,59.786106,990.748667
958,990.748667,87.935719,990.748667
959,990.748667,234.184326,990.748667
960,990.748667,35.775135,990.748667
961,990.748667,65.765220,990.748667
962,990.748667,220.546359,990.748667
963,990.748667,54.064812,990.748667
964,990.748667,50.815184,990.748667
965,990.748667,-54.871259,990.748667
966,990.748667,96.707394,990.748667
967,990.748667,308.635884,990.748667
968,990.748667,361.468536,990.748667
969,990.748667,107.859068,990.748667
970,990.748667,-5.313680,990.748667
971,990.748667,279.794399,990.748667
972,990.748667,-3.906522,990.748667
973,990.748667,-85.556336,990.748667
974,990.748667,130.610093,990.748667
975,990.748667,-0.608175,990.748667
976,990.748667,220.687515,990.748667
977,990.748667,-4.997184,990.748667
978,990.748667,325.404444,990.748667
979,990.748667,3.293262,990.748667
980,990.748667,143.234722,990.748667
981,990.748667,56.545740,990.748667
982,990.748667,-251.856119,990.748667
983,990.748667,-96.395348,990.748667
984,990.748667,-27.205527,990.748667
985,990.748667,-11.829403,990.748667
986,990.748667,148.435557,990.748667
987,990.748667,19.181032,990.748667
988,990.748667,112.777575,990.748667
989,990.748667,89.799984,990.748667
990,990.748667,249.799505,990.748667
991,990.748667,156.160599,990.748667
992,990.748667,193.644213,990.748667
993,990.748667,209.888178,990.748667
994,990.748667,246.063384,990.748667
995,990.748667,64.677193,990.748667
996,990.748667,407.936043,990.748667
997,990.748667,131.648988,990.748667
998,990.748667,-35.533331,990.748667
999,990.748667,116.066703,990.748667
1000,990.748667,208.919736,990.748667
1001,990.748667,-10.808371,990.748667
1002,990.748667,29.750939,990.748667
1003,990.748667,127.171947,990.748667
1004,990.748667,124.996181,990.748667
1005,990.748667,25.289438,990.748667
1006,990.748667,115.776445,990.748667
1007,990.748667,-182.865142,990.748667
1008,990.748667,-181.656864,990.748667
1009,990.748667,111.959402,990.748667
1010,990.748667,157.020108,990.748667
1011,990.748667,209.334734,990.748667
1012,990.748667,97.532525,990.748667
1013,990.748667,135.778677,990.748667
1014,990.748667,113.490871,990.748667
1015,990.748667,326.046181,990.748667
1016,990.748667,243.507857,990.748667
1017,990.748667,-18.883834,990.748667
1018,990.748667,105.252163,990.748667
1019,990.751000,336.648962,990.751000
1020,990.751000,-45.204779,990.751000
1021,990.751000,128.758645,990.751000
1022,990.751000,245.838185,990.751000
1023,990.751000,77.038491,990.751000
1024,990.751000,-57.845117,990.751000
1025,990.751000,-86.439393,990.751000
1026,990.751000,-28.156601,990.751000
1027,990.751000,-61.225933,990.751000
1028,990.751000,373.910656,990.751000
1029,990.751000,176.038790,990.751000
1030,990.751000,377.274921,990.751000
1031,990.751000,19.988253,990.751000
